Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF3PP1CA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2022.03,365.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2022.06,375.054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2022.09,394.774,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2022.12,403.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2023.03,402.133,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2023.06,428.679,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2023.09,448.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2023.12,452.318,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2024.03,438.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2024.06,465.5,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2024.09,486.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2024.12,489.548,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PP1CA,2025.03,448.064,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Education and Training,Current prices,Unadjusted,
BDCQ.SF3PPCA,2016.06,287.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2016.09,277.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2016.12,288.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.03,271.776,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.06,293.222,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.09,297.711,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2017.12,303.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.03,291.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.06,316.418,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.09,319.914,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2018.12,341.139,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.03,310.763,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.06,331.755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.09,350.96,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2019.12,361.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.03,334.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.06,328.049,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.09,354.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2020.12,364.295,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.03,356.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.06,374.03,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.09,376.662,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2021.12,379.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2022.03,365.252,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2022.06,375.054,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2022.09,394.774,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2022.12,403.061,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2023.03,402.133,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2023.06,428.679,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2023.09,448.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2023.12,452.318,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2024.03,438.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2024.06,465.5,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2024.09,486.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2024.12,489.548,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3PPCA,2025.03,448.064,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Salaries and wages,Education and Training,Current,Unadjusted,
BDCQ.SF3QQ1CA,2016.06,1110.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.09,1092.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2016.12,1133.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.03,1125.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.06,1164.388,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.09,1203.509,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2017.12,1236.324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.03,1225.851,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.06,1283.227,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.09,1319.114,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2018.12,1389.138,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.03,1328.08,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.06,1386.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.09,1412.246,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2019.12,1513.591,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.03,1409.986,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.06,1425.643,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.09,1554.786,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2020.12,1576.166,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.03,1589.705,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.06,1665.867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.09,1700.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2021.12,1797.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2022.03,1755.275,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2022.06,1842.661,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2022.09,1843.464,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2022.12,1898.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF3QQ1CA,2023.03,1914.048,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Salaries and wages,Health Care and Social Assistance,Current prices,Unadjusted,
